ID_Estudiante,Logica_y_Programacion,Estructuras_de_Datos,Bases_de_Datos,Ingenieria_de_Software,Sistemas_Operativos,Redes_de_Computadores,Machine_Learning,Simulacion_de_Sistemas,Estadistica_Inferencial,Calculo_Diferencial,Fisica_Mecanica,Arquitectura_de_Computadores
4392921,2.5,3.0,3.4,3.7,3.4,3.8,3.9,4.1,2.5,3.6,2.8,5.0
5035980,2.8,3.3,4.0,4.3,2.9,3.4,2.8,3.9,2.0,5.0,3.2,2.8
1511970,3.5,4.2,3.3,3.4,4.9,3.5,2.8,3.0,2.4,5.0,4.5,3.3
8062583,4.1,3.8,3.9,2.3,2.5,3.0,3.0,4.1,3.2,3.5,4.0,2.5
2165826,4.5,3.7,3.6,3.4,3.2,1.1,2.6,3.1,4.7,3.1,2.8,3.8
2164004,3.0,5.0,2.1,3.4,4.3,3.3,2.8,3.5,5.0,3.2,3.7,3.9
6232663,4.5,3.2,2.4,2.7,5.0,4.5,2.9,3.4,2.7,3.6,3.3,2.8
5054817,1.8,3.7,1.7,4.2,3.3,2.7,3.7,2.3,3.0,3.4,2.8,3.4
2654455,2.6,2.1,3.6,3.9,3.0,3.8,3.0,5.0,4.3,4.3,2.9,2.2
3008905,3.1,3.5,2.6,3.1,5.0,4.6,3.9,3.7,2.4,3.4,3.5,3.0
5389560,3.6,4.8,4.7,4.8,4.2,3.7,4.3,3.6,3.3,4.1,4.0,4.4
9303165,4.9,3.6,3.9,4.4,4.2,3.7,2.9,3.1,3.8,3.6,2.4,2.5
3505050,4.4,4.1,2.8,3.5,4.6,3.6,3.5,3.6,3.7,2.9,2.8,4.0
7762754,3.8,4.1,3.1,4.2,2.4,4.1,3.0,3.5,3.4,2.8,3.3,2.3
2824417,4.0,3.4,3.1,3.9,3.9,3.4,4.1,2.5,4.2,4.0,3.6,3.5
8885237,2.8,3.3,3.5,5.0,2.8,3.9,4.4,3.5,2.3,3.4,1.9,3.7
9277137,3.4,3.6,3.2,3.9,3.5,3.3,2.6,2.6,4.4,3.1,3.2,3.5
9923909,4.8,4.7,2.8,1.9,3.5,4.6,4.8,4.2,3.2,3.9,2.8,3.0
3536402,3.5,2.9,3.9,3.1,3.1,4.0,3.3,3.4,4.5,3.5,3.6,3.7
7986432,3.5,2.9,3.5,3.4,2.9,4.6,3.1,2.8,2.5,3.8,4.5,3.4
5506803,3.7,2.6,3.8,4.6,2.9,2.7,2.8,3.0,2.9,3.2,2.7,3.2
2050419,4.0,3.4,3.4,1.4,3.9,2.2,4.1,3.6,3.3,2.5,5.0,3.4
4798503,4.5,2.9,3.4,3.5,2.4,3.6,3.7,2.9,3.1,3.7,3.6,3.9
8914507,3.1,3.4,4.5,4.1,2.3,3.7,2.6,3.6,3.5,2.6,2.9,3.2
2326016,4.7,3.0,3.1,4.3,3.8,4.0,3.6,4.6,3.2,3.3,3.8,3.5
2645405,4.1,5.0,3.8,4.3,3.4,3.7,4.2,4.0,3.4,2.2,3.2,3.2
3899421,4.1,4.5,2.6,3.5,3.8,5.0,3.0,4.2,4.1,4.6,3.9,4.3
7958932,3.7,2.7,5.0,3.1,3.2,2.3,2.8,3.5,3.7,3.9,4.0,4.2
4021497,4.2,3.1,4.3,3.6,2.3,3.7,3.6,3.0,2.8,3.1,2.9,2.8
6307550,2.5,3.5,3.0,3.1,2.6,2.3,3.2,4.2,4.8,3.9,2.6,4.6
8273290,4.0,3.4,3.0,1.4,3.0,3.9,4.1,4.1,3.4,4.9,3.5,4.8
3190932,3.2,3.4,4.1,4.1,3.0,3.8,3.7,3.8,2.8,2.3,2.4,4.3
9502468,2.0,2.8,2.4,3.8,4.9,3.8,4.6,3.1,4.4,4.5,2.9,3.1
5039444,3.9,5.0,4.2,4.9,4.0,3.2,3.3,3.6,4.2,4.1,3.8,2.1
5142593,3.2,3.5,2.9,1.8,4.6,2.9,3.8,3.5,4.7,3.4,3.7,2.2
5786093,4.0,1.8,3.9,4.6,3.2,3.8,3.7,3.5,4.1,2.9,2.6,3.7
5139808,3.2,3.5,3.6,2.0,3.8,3.8,2.0,4.4,3.3,3.1,3.2,3.1
5137719,3.8,3.2,3.1,2.7,2.2,3.9,3.9,3.4,4.5,4.6,3.5,4.8
6226833,4.5,4.8,3.3,3.0,2.9,4.6,3.4,2.3,4.1,4.1,2.8,3.8
2225432,4.7,3.3,2.9,3.6,3.2,2.3,4.8,3.4,3.2,3.3,4.1,2.6
7058076,3.5,3.6,3.2,3.0,3.5,4.2,4.8,4.4,5.0,4.5,2.8,3.5
5185747,3.8,3.4,4.6,3.3,4.2,4.0,3.8,5.0,2.8,3.4,4.7,2.9
6636724,3.3,2.7,2.5,4.7,4.5,4.7,2.9,3.5,3.1,2.1,2.7,2.6
4515169,2.8,3.5,3.5,3.8,4.2,2.4,3.5,2.1,3.3,4.1,3.8,3.4
6635348,2.4,4.4,2.3,3.2,2.7,2.9,3.9,2.2,3.7,3.0,4.2,2.9
6255127,4.0,4.9,3.6,3.5,3.1,3.3,2.9,4.3,2.4,3.3,2.4,3.5
5940638,3.6,3.8,2.3,3.6,3.3,3.4,2.2,2.6,2.5,5.0,3.9,2.0
8873058,3.6,4.1,4.5,2.7,2.2,4.0,3.2,2.9,4.9,5.0,2.8,3.6
8480888,3.5,4.0,4.4,4.2,4.6,3.1,5.0,2.6,2.6,3.0,4.7,2.6
5006630,3.8,3.4,3.7,3.9,3.9,1.8,4.2,4.1,4.0,1.9,4.0,3.7
1592367,5.0,3.7,2.8,2.8,2.4,3.0,3.2,3.8,5.0,2.0,2.9,4.2
7923004,5.0,4.6,3.4,3.1,5.0,3.7,3.4,3.6,3.5,3.5,3.3,2.8
5857343,4.3,1.2,4.6,3.7,3.9,3.6,2.8,2.6,3.4,4.6,4.2,4.4
3552299,1.7,2.4,3.0,4.0,2.1,3.6,2.8,2.2,4.9,3.8,4.2,3.0
6313536,2.9,3.3,4.1,3.1,3.5,3.9,4.3,2.5,4.5,2.8,4.3,3.3
1463264,4.3,2.2,3.2,4.0,2.6,3.1,2.9,3.8,3.7,2.1,5.0,2.7
1291499,3.8,3.6,3.0,3.0,4.3,3.3,4.2,3.2,4.2,3.4,3.3,3.6
3846183,2.8,3.8,3.2,2.1,3.1,3.7,2.5,5.0,3.8,3.7,3.3,3.7
8668732,3.4,3.7,1.3,3.6,2.3,3.7,2.5,2.6,3.2,3.1,3.4,2.0
1677419,2.8,3.7,3.4,3.9,3.0,3.9,3.3,3.1,3.8,4.1,2.7,3.5
9076439,3.4,2.7,3.6,4.2,4.1,3.3,3.7,3.6,3.1,2.6,3.1,5.0
5272825,2.4,3.4,3.9,3.4,3.0,5.0,3.7,3.2,3.5,4.2,4.3,4.5
8900388,3.8,2.9,1.0,4.3,3.7,2.1,2.8,4.7,3.0,4.6,4.1,4.3
3084456,2.8,3.5,4.0,2.4,3.8,3.0,2.9,4.0,3.1,2.6,2.7,2.9
7937280,3.0,4.5,4.2,3.6,4.1,4.2,3.4,4.7,4.0,2.1,1.9,3.9
5899827,3.6,3.1,2.8,2.9,2.9,4.6,3.5,2.5,3.4,3.9,3.1,3.5
4616666,2.2,4.2,3.8,3.0,3.9,3.1,3.1,2.7,4.7,2.7,4.5,2.4
1429404,3.1,3.4,3.9,4.2,4.3,2.9,3.1,4.6,3.1,3.1,2.4,3.1
1816379,2.5,4.2,4.3,2.7,2.8,1.3,3.1,3.0,4.7,3.2,2.4,2.4
4592926,2.3,3.4,3.3,2.4,3.9,2.9,2.7,3.3,2.7,2.6,3.5,3.4
7995824,2.5,2.8,2.8,3.8,3.0,3.1,2.6,3.6,5.0,2.5,4.1,2.3
5532047,4.4,3.3,3.2,2.7,3.6,3.5,3.2,5.0,3.1,2.4,4.0,3.0
2803267,5.0,4.9,2.8,4.5,4.7,4.4,2.9,2.0,3.1,3.3,4.0,2.9
8279225,3.7,2.7,5.0,4.3,3.2,3.2,4.7,3.6,3.0,3.9,4.2,4.5
6476286,3.9,4.1,3.5,2.5,3.0,2.0,4.0,3.1,3.8,2.3,4.6,4.1
3995462,2.6,2.7,3.6,2.7,2.3,3.3,4.0,3.4,1.8,2.5,3.8,5.0
2853507,4.3,2.8,4.4,2.7,3.6,3.7,3.9,2.7,2.9,4.7,2.7,2.6
3680537,4.2,4.3,4.0,4.5,4.9,3.0,1.8,3.5,3.8,3.0,3.0,3.1
5060708,5.0,4.2,4.2,3.7,3.4,2.6,3.4,2.8,2.4,3.6,1.9,3.7
5350437,3.7,1.8,4.3,3.3,3.6,2.7,4.8,3.3,1.8,3.3,3.2,4.2
4425278,4.5,5.0,1.7,3.3,5.0,3.0,3.1,4.2,4.1,4.3,2.2,4.3
8107064,2.2,3.7,3.8,3.2,2.9,3.9,4.1,3.5,4.4,4.1,3.1,3.3
7810949,4.5,2.9,4.9,3.9,3.0,2.9,2.7,4.1,2.9,3.3,4.2,3.1
7026766,4.7,4.9,1.4,2.2,4.4,3.6,3.6,4.0,2.8,4.1,3.8,3.4
5495957,3.9,4.0,4.2,3.1,2.8,3.2,4.3,3.4,3.5,4.6,3.2,5.0
8606430,5.0,4.1,3.3,3.0,3.5,3.0,2.4,3.5,2.8,3.6,4.4,2.6
5806942,3.1,4.2,3.0,2.4,2.5,2.6,3.4,3.6,3.9,2.6,3.2,3.4
4978609,2.6,2.5,2.2,3.4,3.3,3.6,3.9,3.0,3.3,4.6,4.5,3.0
8830311,4.0,3.0,3.1,3.3,2.0,3.4,3.2,3.9,3.0,3.2,3.7,4.1
7524483,4.2,2.8,4.1,3.2,4.2,2.5,2.5,2.3,3.2,3.6,4.6,4.8
8800727,4.0,3.2,3.2,3.4,3.3,3.7,4.3,4.3,4.1,3.8,3.7,4.9
5602712,2.7,3.3,3.2,3.8,3.9,3.2,3.5,2.9,2.6,3.7,3.8,2.9
2558131,3.2,4.3,4.4,4.0,3.2,1.8,3.3,3.9,4.1,3.6,4.5,3.7
2372472,3.6,3.5,3.6,2.3,3.8,3.5,3.5,1.7,3.5,3.3,2.4,4.1
6071102,2.6,4.1,3.1,3.6,5.0,4.4,3.7,2.2,3.8,3.2,3.5,3.0
7447712,3.4,3.3,4.9,3.8,3.2,2.1,1.9,3.8,4.4,2.1,2.8,3.9
9294776,4.0,4.0,4.8,4.3,2.6,3.9,3.2,4.0,4.1,3.5,3.4,3.5
5735197,3.9,3.1,4.5,2.4,3.4,3.1,3.2,4.4,2.7,3.3,3.4,3.4
7944865,2.1,2.8,4.5,2.1,3.9,3.5,3.4,3.7,4.2,3.7,3.2,3.0
1927483,3.8,3.8,3.9,4.3,3.2,3.0,4.6,3.2,4.3,5.0,2.6,3.5
4339361,3.1,3.8,4.4,2.7,3.9,3.0,3.1,4.3,3.0,4.2,3.2,2.8
7217702,4.3,3.7,4.2,4.0,2.9,1.2,3.1,2.5,3.8,4.0,3.7,2.1
9829174,4.1,2.6,3.9,2.6,2.7,3.7,2.1,4.5,3.6,3.7,3.9,3.8
3414148,4.0,5.0,3.5,3.7,3.3,4.0,4.6,3.8,3.2,3.5,3.4,3.4
5697466,1.9,3.3,4.0,4.1,2.0,3.1,4.2,2.5,3.2,4.6,4.9,4.3
4278549,2.0,3.3,3.1,3.2,4.3,2.6,3.3,3.9,4.0,2.7,4.8,3.3
5910458,3.4,3.7,2.9,3.1,3.1,2.7,3.8,3.3,3.1,3.9,4.6,3.7
3785702,4.6,4.3,2.8,3.6,4.0,2.2,4.8,3.3,3.7,2.4,5.0,3.6
6977847,3.4,4.2,2.6,4.9,4.0,2.9,4.0,3.6,3.4,5.0,3.1,3.9
3010418,5.0,4.3,2.9,4.5,3.8,5.0,4.4,3.5,3.3,4.5,2.5,3.1
5709503,3.1,4.0,3.7,3.0,2.4,3.8,2.9,3.9,3.3,2.7,2.9,3.1
2132004,2.4,4.1,3.4,3.8,3.5,3.4,5.0,3.8,3.5,3.8,3.1,4.4
1059180,3.9,2.4,2.5,5.0,2.2,4.3,2.3,3.2,4.4,4.6,4.6,4.4
8073659,3.0,5.0,3.2,2.2,3.3,5.0,3.2,4.5,2.9,3.5,3.2,3.9
3837191,2.2,3.6,4.5,3.5,2.7,4.5,3.6,3.7,4.2,2.4,3.6,3.9
9658794,3.0,3.3,3.3,3.7,3.9,4.6,1.9,4.9,3.5,2.6,1.9,4.3
2324357,3.0,3.4,3.2,2.6,3.5,3.8,5.0,4.0,3.8,3.6,3.1,4.0
4380667,3.2,3.9,3.8,4.3,2.3,2.2,3.2,3.9,4.3,3.3,4.6,2.1
9350812,4.2,4.3,2.3,3.4,3.4,3.9,2.8,3.1,4.1,4.2,3.3,4.2
5994019,3.5,3.4,1.8,4.4,2.9,3.0,3.4,2.7,2.3,4.9,3.5,3.4
9627257,3.3,2.7,3.7,3.2,3.1,3.7,4.9,2.5,3.4,3.3,2.8,3.7
4188111,3.0,3.2,3.6,2.8,4.7,2.5,3.6,4.0,4.1,4.3,3.3,1.4
6880082,4.0,2.8,3.9,3.8,4.5,3.5,3.5,3.7,4.2,2.5,4.0,3.9
6915437,4.9,3.7,4.3,3.6,3.9,3.9,2.5,3.4,4.6,3.8,3.2,3.7
9792183,3.5,2.9,3.4,3.8,3.8,3.3,2.9,3.5,2.9,3.1,5.0,4.2
5448406,4.0,4.1,4.6,2.9,3.7,2.9,3.8,4.6,3.8,3.3,4.0,4.5
6328348,2.8,4.0,3.8,3.7,2.1,4.2,3.6,3.4,3.6,4.3,4.2,3.3
7786042,4.0,4.4,3.4,4.0,4.0,3.7,3.1,3.3,3.4,3.2,3.2,3.1
9905259,4.7,5.0,3.6,1.8,2.9,2.4,3.4,5.0,2.8,2.1,4.7,3.9
3644232,2.9,3.7,4.0,3.4,3.1,3.7,2.5,3.8,2.5,3.6,4.1,2.2
5817332,3.2,2.6,3.0,3.9,3.4,3.9,3.1,4.8,3.1,4.5,4.0,3.8
3550134,3.5,3.0,3.2,4.6,3.4,3.7,4.2,3.7,4.5,3.4,3.9,3.4
3273914,3.2,2.3,2.3,1.8,3.7,3.7,4.4,4.0,3.2,3.9,3.6,3.6
6984638,3.9,5.0,2.9,3.1,2.7,3.8,3.5,3.6,3.6,4.3,2.7,3.3
8915127,3.9,4.1,4.2,3.0,3.6,3.1,3.1,4.9,4.1,3.7,1.8,3.6
6631554,2.7,5.0,4.0,4.2,3.1,4.9,3.7,3.6,3.3,3.1,2.8,4.0
9891907,4.1,2.7,3.7,3.9,3.3,1.3,2.2,1.9,3.1,2.9,5.0,3.4
8434280,4.6,4.8,4.5,4.5,4.4,3.1,3.7,4.0,3.9,2.5,3.1,2.8
9968873,4.5,5.0,4.1,3.2,2.4,4.0,1.7,3.4,3.7,4.0,4.0,3.1
8363142,4.0,3.8,3.9,3.3,3.4,3.1,3.9,3.6,4.4,3.6,2.4,4.1
5982265,3.3,3.4,3.1,3.3,4.1,3.6,3.3,2.4,2.5,4.3,2.0,2.0
9715667,5.0,2.9,3.8,1.8,3.7,2.4,4.8,3.3,3.7,2.5,3.1,3.5
9981753,3.7,4.1,3.1,2.3,3.4,2.8,3.4,3.7,3.6,4.1,4.2,3.8
1399246,4.6,3.6,4.8,2.8,2.1,3.8,4.2,2.5,3.5,3.4,3.2,4.2
7996625,4.1,4.7,3.2,3.5,3.3,3.3,4.4,4.3,4.7,3.1,4.0,3.9
2238228,3.3,4.4,4.0,4.0,4.0,3.1,4.0,3.9,3.4,1.8,3.2,3.2
1382192,3.1,3.3,5.0,3.7,2.5,2.6,4.9,2.7,2.5,2.0,2.5,3.7
1954065,2.7,1.7,3.2,3.7,3.9,3.8,3.9,4.4,3.4,3.1,3.4,3.9
9408530,3.1,3.1,3.9,4.3,2.5,2.3,2.3,3.2,2.2,3.1,3.9,4.2
7904118,2.7,2.9,3.0,3.2,4.0,2.8,3.7,3.1,1.6,4.6,4.8,3.7
4273032,3.1,2.0,2.5,3.1,3.2,3.5,3.7,3.1,4.3,3.4,4.2,4.7
6356376,3.6,2.5,2.8,4.2,3.9,4.7,3.4,3.7,3.4,3.5,5.0,2.6
9540467,5.0,3.0,1.9,3.6,3.0,3.9,2.9,3.9,4.1,4.2,4.0,3.3
4419186,2.8,3.7,4.0,3.9,3.0,4.0,4.2,3.0,3.2,3.0,3.2,2.4
9297944,2.2,1.9,3.2,3.8,2.7,4.3,3.5,4.6,4.3,3.4,3.1,4.3
8185675,2.0,4.5,4.4,2.8,3.5,3.3,4.2,4.0,3.0,3.5,3.8,2.8
3556221,4.0,4.2,3.6,3.3,2.8,3.8,4.4,3.0,1.0,2.7,4.0,3.2
1068297,3.6,2.7,3.5,3.1,2.0,3.6,4.1,4.1,3.6,3.6,3.4,2.9
3483901,2.7,4.4,3.6,3.5,2.7,4.3,2.0,4.5,3.6,3.8,3.1,4.6
1539666,3.3,3.4,4.5,3.9,2.7,3.6,3.3,3.9,3.1,2.6,3.1,3.1
6898275,2.7,3.3,2.5,3.2,3.1,3.0,4.2,5.0,4.5,3.3,3.8,3.1
4220363,5.0,3.9,3.0,4.0,3.8,2.5,2.8,3.0,5.0,2.9,3.2,4.3
5655424,1.9,3.5,2.1,3.8,2.3,3.2,3.8,4.2,4.3,4.2,3.0,3.0
5647525,3.0,3.6,2.7,3.9,4.4,4.9,5.0,2.6,4.8,3.2,2.4,3.9
3520025,3.7,3.8,3.8,4.3,2.9,3.0,3.1,2.6,4.0,4.6,3.1,2.9
8472055,2.8,2.2,4.7,3.9,3.6,3.1,4.1,3.4,3.2,3.0,2.6,2.8
8138304,3.7,2.3,4.3,2.4,3.8,4.2,3.0,3.2,4.7,4.0,3.7,2.6
9744919,4.0,4.0,4.1,4.1,2.5,3.3,3.4,3.8,2.6,4.4,3.9,3.3
5657135,3.0,3.7,3.7,2.5,4.3,4.6,3.0,4.6,3.6,3.0,3.7,3.1
6359780,5.0,4.1,2.7,3.7,3.1,3.1,4.4,3.8,3.5,3.2,4.0,2.3
8136114,3.3,3.4,3.9,3.4,4.7,3.5,3.6,3.7,3.1,4.4,4.5,4.0
4919149,3.9,2.8,3.4,3.2,4.0,3.5,3.4,2.1,2.8,3.5,2.1,3.7
1278022,3.8,3.0,4.1,3.7,2.7,4.4,3.7,5.0,3.1,4.0,3.6,3.8
7942420,4.2,3.8,3.6,3.0,3.5,3.2,3.8,3.5,4.1,2.3,3.8,3.6
3849483,2.6,3.1,3.2,2.0,3.4,4.6,4.6,3.8,3.7,2.9,3.4,4.0
3618185,4.7,3.4,3.9,4.1,2.6,2.9,2.9,2.3,3.2,3.3,3.1,3.3
5591640,2.7,3.4,4.8,3.7,3.8,1.3,4.1,4.2,4.1,4.3,3.2,3.6
8681406,4.2,4.1,4.2,4.8,3.6,3.4,4.9,3.7,1.8,3.0,3.8,3.0
4438155,3.6,4.2,4.2,4.1,4.8,2.9,3.1,3.4,3.2,4.4,4.9,3.4
6314907,2.8,4.8,1.9,5.0,3.1,2.7,3.5,4.3,4.9,4.5,4.0,2.5
7315415,3.3,2.6,3.0,2.4,3.6,3.6,2.9,3.6,3.4,4.6,4.7,1.6
9873587,3.4,2.8,4.1,3.3,4.6,3.5,3.7,2.9,3.7,3.5,4.1,4.7
2809615,3.7,3.6,4.4,3.8,3.4,2.2,2.0,1.9,4.1,3.3,3.7,3.5
6819157,3.4,4.2,3.7,3.4,5.0,3.5,3.2,4.1,3.4,3.3,3.8,4.2
1801656,3.6,3.3,5.0,4.5,3.9,4.0,4.8,2.9,4.0,3.3,3.9,2.5
1866675,3.5,3.6,4.2,4.1,3.0,4.5,3.2,3.4,2.2,2.1,4.6,3.2
5402635,3.0,3.8,4.3,4.3,3.9,3.7,3.0,3.4,4.2,3.7,4.8,3.2
8808611,3.7,4.2,3.2,3.1,3.8,3.2,3.3,2.5,3.2,1.8,3.3,3.5
9674450,1.9,2.8,3.5,3.3,2.6,3.7,3.9,4.4,4.5,3.9,2.4,2.9
6659980,2.9,3.6,3.2,3.0,2.2,4.0,3.8,3.7,2.9,3.3,5.0,3.7
4824085,4.6,3.1,3.4,3.0,3.7,3.0,4.6,5.0,4.7,3.9,4.9,3.6
8946781,3.7,4.8,4.4,4.1,3.2,3.6,3.9,3.4,2.9,2.6,2.8,3.7
5986388,4.3,2.7,3.1,2.9,4.5,3.3,3.3,3.1,4.4,3.0,4.1,2.7
2962354,5.0,5.0,3.4,2.7,3.0,4.0,2.8,3.0,4.1,5.0,3.5,4.0
7888800,4.2,4.3,3.5,2.5,2.1,3.5,2.6,3.9,3.1,2.9,2.1,3.0
8368306,3.5,2.6,3.1,4.2,3.1,3.1,3.3,4.1,4.1,3.1,3.4,5.0
1247683,4.2,3.2,3.4,3.1,3.4,5.0,3.5,2.9,1.9,3.7,3.7,3.9
5815351,4.4,2.8,3.0,4.3,3.7,3.0,2.9,3.5,3.7,3.2,3.2,4.3
7165077,3.4,3.3,4.1,4.4,3.7,3.1,3.9,4.7,2.6,5.0,4.1,5.0
9188684,4.0,4.4,3.9,2.5,4.1,4.0,3.2,2.1,2.4,3.1,2.9,2.3
5976414,3.1,3.9,2.2,2.7,4.2,1.8,4.2,2.7,3.4,3.8,2.9,2.9
8845701,3.6,3.1,3.7,3.3,3.8,1.7,3.1,4.1,2.2,3.4,3.5,2.7
7071125,2.0,2.3,3.0,3.8,2.8,2.8,5.0,2.6,4.5,2.0,4.1,3.5
8802303,3.6,4.5,2.9,3.2,1.7,2.1,2.4,3.2,4.1,3.5,4.7,3.6
3664851,3.1,3.5,5.0,5.0,3.5,3.0,4.9,4.5,2.1,3.9,3.6,2.5
2173518,3.1,2.7,3.3,3.0,4.0,4.3,3.5,2.4,2.0,3.5,4.1,4.0
5232552,3.7,2.3,4.7,4.3,2.9,2.5,4.8,2.0,3.0,4.9,2.2,3.5
2023791,2.9,3.0,3.7,4.6,4.1,3.1,3.0,4.1,4.5,2.6,2.8,4.5
8022744,1.9,3.1,2.8,3.1,3.7,3.9,5.0,3.6,2.9,3.7,2.2,2.1
4286372,3.7,4.0,3.5,2.7,3.6,5.0,4.3,4.1,3.0,2.8,2.0,2.8
1179538,3.6,4.5,3.7,2.7,2.0,4.5,3.5,3.9,2.9,4.5,2.9,2.7
1548236,4.6,3.5,3.4,3.4,4.6,4.3,3.9,3.9,3.9,3.7,2.8,4.1
3674997,4.0,4.1,1.9,3.2,3.1,3.5,3.5,5.0,3.8,4.3,2.4,4.8
3182906,3.3,3.0,5.0,3.8,5.0,4.7,2.4,1.3,3.1,3.1,3.4,2.1
4915952,2.6,3.9,3.0,3.1,2.1,5.0,4.8,3.5,2.4,4.5,4.0,3.4
9218043,4.2,2.8,4.6,4.4,2.8,4.0,3.0,2.9,3.2,3.3,3.1,3.7
9030182,4.2,3.9,4.0,3.3,2.5,3.4,3.9,3.2,3.8,4.2,3.3,4.1
5294401,2.5,4.4,3.7,3.6,4.1,4.9,2.6,3.6,4.6,5.0,3.3,4.0
3504422,4.1,2.0,4.1,2.3,3.7,3.9,3.2,4.6,4.4,3.2,1.7,3.6
2660174,3.1,3.2,3.1,2.2,3.9,3.1,4.5,4.4,4.5,2.7,4.4,2.5
3577173,3.5,3.0,3.1,4.6,3.6,3.1,3.6,5.0,3.8,2.4,2.9,2.8
3939124,3.9,3.7,4.2,3.2,4.5,4.0,2.8,4.4,3.4,3.4,2.2,3.3
5200559,3.4,3.8,2.4,4.3,3.3,3.7,3.3,3.1,4.8,3.4,3.6,3.3
6733099,2.9,3.4,3.9,3.6,2.8,2.8,3.5,1.8,4.3,4.2,2.4,2.3
2411413,3.4,2.9,3.2,3.2,3.1,3.6,4.6,3.8,3.9,2.6,3.7,4.7
3643709,4.2,2.0,4.1,4.0,4.3,3.1,2.0,2.7,2.0,3.8,4.0,5.0
7816981,2.9,5.0,4.8,3.6,4.5,2.8,4.1,3.1,4.1,4.2,3.6,3.0
8160511,3.9,3.4,3.9,2.8,3.6,1.3,3.3,3.2,3.5,3.9,3.6,3.7
1403924,4.1,1.3,4.1,3.9,3.6,3.9,2.8,3.3,3.8,3.1,2.5,2.6
9392420,3.2,3.9,2.5,5.0,2.8,2.6,3.0,4.2,2.7,3.6,4.0,3.6
8896178,2.5,4.0,3.2,3.5,3.9,2.9,4.0,3.1,4.3,3.4,3.6,3.3
6199984,2.8,3.7,3.9,4.4,4.2,3.9,4.0,5.0,3.3,3.5,2.9,3.0
3093875,3.9,3.7,3.7,3.7,5.0,4.5,4.5,4.1,4.9,4.3,2.9,5.0
5424732,3.8,4.5,3.4,3.1,4.3,3.1,0.9,3.6,3.1,1.9,3.7,2.6
1777036,4.8,3.0,4.1,3.2,4.3,5.0,4.1,3.4,2.8,2.8,3.5,3.6
5850305,2.4,2.8,3.2,1.9,1.8,3.0,3.1,4.7,3.7,2.1,3.2,3.1
1923744,3.3,4.9,2.6,2.6,2.9,2.7,4.1,4.1,3.0,2.6,3.7,2.9
5530366,2.9,3.2,3.6,3.1,3.0,4.1,3.9,4.0,4.0,4.0,5.0,4.7
3689194,3.0,5.0,2.0,4.2,3.3,2.9,4.4,2.9,1.5,3.0,5.0,3.8
8031258,4.1,3.4,3.9,5.0,4.4,3.8,4.3,2.5,3.3,2.4,4.3,3.6
3884979,3.3,3.8,4.8,4.6,4.1,4.5,2.3,2.4,3.7,3.9,3.4,3.3
6647902,3.0,3.6,4.1,3.2,5.0,3.1,2.5,3.1,4.6,4.8,3.7,3.4
6933705,3.3,2.0,3.1,4.7,2.2,3.7,5.0,4.1,4.2,2.3,4.4,3.6
5367878,3.9,3.0,3.0,1.4,3.9,1.0,2.7,3.6,3.4,4.5,3.4,3.3
2935278,3.0,4.5,3.6,4.5,3.8,4.3,3.5,3.5,1.4,4.6,3.2,3.8
3337348,3.7,5.0,2.7,4.1,3.3,2.4,1.6,3.3,2.6,3.8,2.5,3.5
7792063,2.0,4.2,4.3,4.4,3.0,3.0,4.1,3.0,3.7,4.9,2.7,1.8
5274244,3.5,5.0,3.5,3.2,3.7,3.4,3.8,2.2,2.6,4.5,3.3,1.7
4659286,3.9,2.9,3.3,4.2,3.3,4.1,2.8,2.5,3.8,2.2,4.7,4.2
2270205,4.6,4.7,3.1,4.1,3.9,3.8,1.6,1.7,4.8,4.5,3.3,3.4
6915511,4.0,4.6,2.4,3.5,3.8,2.3,2.0,3.5,4.8,4.0,2.4,3.5
7983497,2.3,2.8,4.7,3.7,3.5,3.6,4.3,3.2,3.3,3.6,4.6,4.6
6658424,3.9,3.0,3.6,3.0,3.8,2.9,3.5,4.3,4.2,4.9,4.0,3.1
9894734,3.8,5.0,3.2,3.2,2.7,3.1,4.8,4.1,3.4,3.9,4.0,4.9
7623413,2.8,2.5,3.7,3.0,2.9,1.7,4.9,4.0,4.1,2.8,3.2,3.3
5612695,3.2,3.5,3.1,2.9,3.5,4.8,4.3,4.0,3.4,2.4,3.6,4.9
1414748,3.0,4.2,4.7,4.0,2.0,3.2,2.8,3.5,4.0,4.7,2.8,3.3
2873951,3.4,3.2,3.5,3.2,3.6,2.6,2.9,3.5,3.6,4.5,2.1,3.2
3480067,3.3,4.4,1.6,3.2,3.2,4.7,3.9,3.8,3.9,2.9,3.2,2.7
2055060,4.3,4.0,3.5,3.3,2.3,3.3,3.8,5.0,2.7,4.0,4.4,3.6
2770795,2.4,2.9,2.4,2.7,2.9,3.1,2.7,2.5,3.0,5.0,3.4,3.3
9944016,2.2,4.4,3.7,3.9,2.8,4.5,4.7,3.3,4.1,2.6,3.0,4.1
4899663,3.5,4.5,4.5,2.2,3.4,3.0,3.7,5.0,3.1,4.7,4.2,3.8
8031957,3.0,3.7,4.1,3.6,4.0,3.2,4.9,3.7,3.5,2.1,3.5,4.0
5694431,1.8,4.9,3.2,2.2,4.3,2.7,3.5,2.9,4.5,2.7,4.2,3.1
4229652,2.4,4.4,3.3,2.4,3.1,3.4,3.3,4.5,3.9,4.5,4.8,3.5
